support,itemsets,length,itemsets_str
0.01021583454354249,"frozenset({'SMALL CHOCOLATES PINK BOWL', 'SMALL DOLLY MIX DESIGN ORANGE BOWL'})",2,"SMALL CHOCOLATES PINK BOWL, SMALL DOLLY MIX DESIGN ORANGE BOWL"
0.010065601682608042,"frozenset({'SMALL CHOCOLATES PINK BOWL', 'SMALL MARSHMALLOWS PINK BOWL'})",2,"SMALL CHOCOLATES PINK BOWL, SMALL MARSHMALLOWS PINK BOWL"
0.017477089488707496,"frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL', 'SMALL MARSHMALLOWS PINK BOWL'})",2,"SMALL DOLLY MIX DESIGN ORANGE BOWL, SMALL MARSHMALLOWS PINK BOWL"
0.011017076468526215,"frozenset({'SPOTTY BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"SPOTTY BUNTING, WHITE HANGING HEART T-LIGHT HOLDER"
0.013871500826280735,"frozenset({'STRAWBERRY CERAMIC TRINKET BOX', 'SWEETHEART CERAMIC TRINKET BOX'})",2,"STRAWBERRY CERAMIC TRINKET BOX, SWEETHEART CERAMIC TRINKET BOX"
0.010165756923231009,"frozenset({'STRAWBERRY CERAMIC TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"STRAWBERRY CERAMIC TRINKET BOX, WHITE HANGING HEART T-LIGHT HOLDER"
0.020331513846462018,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",2,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG"
0.010616455506034354,"frozenset({'TRAVEL CARD WALLET VINTAGE TICKET', 'TRAVEL CARD WALLET KEEP CALM'})",2,"TRAVEL CARD WALLET VINTAGE TICKET, TRAVEL CARD WALLET KEEP CALM"
0.014422354649707045,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"VICTORIAN GLASS HANGING T-LIGHT, WHITE HANGING HEART T-LIGHT HOLDER"
0.017126546146527116,"frozenset({'VINTAGE SNAP CARDS', 'VINTAGE HEADS AND TAILS CARD GAME '})",2,"VINTAGE SNAP CARDS, VINTAGE HEADS AND TAILS CARD GAME "
0.010716610746657319,"frozenset({'VINTAGE SNAP CARDS', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"VINTAGE SNAP CARDS, WHITE HANGING HEART T-LIGHT HOLDER"
0.011818318393509941,"frozenset({'WOODEN BOX OF DOMINOES', 'VINTAGE SNAP CARDS'})",2,"WOODEN BOX OF DOMINOES, VINTAGE SNAP CARDS"
0.010315989784165456,"frozenset({'WOOD BLACK BOARD ANT WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"WOOD BLACK BOARD ANT WHITE FINISH, WHITE HANGING HEART T-LIGHT HOLDER"
0.016976313285592667,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"WOODEN FRAME ANTIQUE WHITE , WHITE HANGING HEART T-LIGHT HOLDER"
0.02043166908708498,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",2,"WHITE HANGING HEART T-LIGHT HOLDER, WOODEN PICTURE FRAME WHITE FINISH"
0.010466222645099905,"frozenset({'ZINC METAL HEART DECORATION', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"ZINC METAL HEART DECORATION, WHITE HANGING HEART T-LIGHT HOLDER"
0.010716610746657319,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",2,"WOOD 2 DRAWER CABINET WHITE FINISH, WOODEN PICTURE FRAME WHITE FINISH"
0.02699183734788923,"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'WOODEN PICTURE FRAME WHITE FINISH'})",2,"WOODEN FRAME ANTIQUE WHITE , WOODEN PICTURE FRAME WHITE FINISH"
0.019430116680855324,"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})",2,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN HEART CHRISTMAS SCANDINAVIAN"
0.012469327457559217,"frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})",2,"WOODEN TREE CHRISTMAS SCANDINAVIAN, WOODEN HEART CHRISTMAS SCANDINAVIAN"
0.014071811307526666,"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'WOODEN TREE CHRISTMAS SCANDINAVIAN'})",2,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN"
0.011217386949772147,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",3,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES, PACK OF 72 RETROSPOT CAKE CASES"
0.01126746457008363,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE GREEN'})",3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE CHOCOLATE, ALARM CLOCK BAKELIKE GREEN"
0.013020181280985527,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE IVORY, ALARM CLOCK BAKELIKE GREEN"
0.010416145024788421,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})",3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE GREEN"
0.015674295157494116,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN"
0.010315989784165456,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE IVORY'})",3,"ALARM CLOCK BAKELIKE RED , ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE IVORY"
0.010716610746657319,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.011167309329460664,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",3,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.010516300265411388,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG APPLES DESIGN'})",3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN"
0.010716610746657319,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",3,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.010816765987280284,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})",3,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN"
0.01001552406229656,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",3,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.01647553708247784,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.013571035104411839,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",3,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.014622665130952978,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
0.010816765987280284,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.01126746457008363,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.010516300265411388,"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})",3,"LUNCH BAG CARS BLUE, CHARLOTTE BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG"
0.012018628874755872,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.010816765987280284,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",3,"RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES"
0.016325304221543394,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.01627522660123191,"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.013170414141919976,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",3,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
0.01056637788572287,"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",3,"JUMBO BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.01126746457008363,"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",3,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.01056637788572287,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE', 'RED RETROSPOT CHARLOTTE BAG'})",3,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG CARS BLUE, RED RETROSPOT CHARLOTTE BAG"
0.012970103660674045,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",3,"LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.010065601682608042,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",3,"STRAWBERRY CHARLOTTE BAG, LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN"
0.010666533126345835,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",3,"LUNCH BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
0.010466222645099905,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",3,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, PACK OF 72 RETROSPOT CAKE CASES"
0.010065601682608042,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, PACK OF 72 RETROSPOT CAKE CASES"
0.016725925184035255,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",3,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.01682608042465822,"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",3,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
0.015173518954379288,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",3,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
0.010115679302919525,"frozenset({'JAM MAKING SET PRINTED', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"JAM MAKING SET PRINTED, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.010466222645099905,"frozenset({'JAM MAKING SET WITH JARS', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"JAM MAKING SET WITH JARS, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.0171766237668386,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",3,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER"
0.027142070208823678,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.02043166908708498,"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"REGENCY CAKESTAND 3 TIER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.010065601682608042,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY TEA PLATE GREEN ', 'GREEN REGENCY TEACUP AND SAUCER'})",3,"REGENCY TEA PLATE ROSES , REGENCY TEA PLATE GREEN , GREEN REGENCY TEACUP AND SAUCER"
0.01001552406229656,"frozenset({'REGENCY TEA PLATE GREEN ', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"REGENCY TEA PLATE GREEN , GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.010165756923231009,"frozenset({'REGENCY TEA PLATE ROSES ', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"REGENCY TEA PLATE ROSES , GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.01001552406229656,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",3,"WHITE HANGING HEART T-LIGHT HOLDER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
0.01021583454354249,"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",3,"HEART OF WICKER SMALL, HEART OF WICKER LARGE, WHITE HANGING HEART T-LIGHT HOLDER"
0.01001552406229656,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",3,"HERB MARKER THYME, HERB MARKER ROSEMARY, HERB MARKER BASIL"
0.010165756923231009,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY'})",3,"HERB MARKER THYME, HERB MARKER ROSEMARY, HERB MARKER PARSLEY"
0.01001552406229656,"frozenset({'JAM MAKING SET WITH JARS', 'JAM MAKING SET PRINTED', 'RECIPE BOX PANTRY YELLOW DESIGN'})",3,"JAM MAKING SET WITH JARS, JAM MAKING SET PRINTED, RECIPE BOX PANTRY YELLOW DESIGN"
0.010315989784165456,"frozenset({'JAM MAKING SET WITH JARS', 'JAM MAKING SET PRINTED', 'SET OF 3 CAKE TINS PANTRY DESIGN '})",3,"JAM MAKING SET WITH JARS, JAM MAKING SET PRINTED, SET OF 3 CAKE TINS PANTRY DESIGN "
0.01036606740447694,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO  BAG BAROQUE BLACK WHITE"
0.01627522660123191,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK POLKADOT"
0.012068706495067354,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK POLKADOT"
0.011818318393509941,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT"
0.010315989784165456,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK VINTAGE PAISLEY"
0.01056637788572287,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
0.010065601682608042,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY, JUMBO  BAG BAROQUE BLACK WHITE"
0.011668085532575492,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG WOODLAND ANIMALS"
0.015574139916871151,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE"
0.01592468325905153,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI"
0.012269016976313286,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI"
0.011768240773198458,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG ALPHABET"
0.01021583454354249,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG ALPHABET, JUMBO BAG PINK POLKADOT"
0.010315989784165456,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG ALPHABET', 'JUMBO STORAGE BAG SUKI'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG ALPHABET, JUMBO STORAGE BAG SUKI"
0.011417697431018078,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG PEARS"
0.012118784115378837,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",3,"JUMBO BAG VINTAGE LEAF, JUMBO BAG APPLES, JUMBO BAG PEARS"
0.014472432270018529,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT"
0.010616455506034354,"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT"
0.010065601682608042,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG PINK VINTAGE PAISLEY"
0.010065601682608042,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
0.011217386949772147,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE LEAF'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF"
0.011517852671641043,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG WOODLAND ANIMALS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO BAG WOODLAND ANIMALS"
0.012319094596624768,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO SHOPPER VINTAGE RED PAISLEY"
0.014071811307526666,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI"
0.010265912163853974,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI"
0.010516300265411388,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG OWLS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO BAG OWLS"
0.010165756923231009,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS, JUMBO BAG OWLS"
0.011567930291952527,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})",3,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, JUMBO BAG OWLS"
0.014772897991887425,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.011668085532575492,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.011167309329460664,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",3,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.01342080224347739,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",3,"JUMBO BAG RED RETROSPOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK POLKADOT"
