CustomerID,Country,Recency,Frequency,Monetary,UniqueProducts,TotalQuantity,AvgOrderValue,AvgQuantityPerOrder,AvgUniqueProductsPerOrder,PurchaseFrequency,CustomerAge,Cluster
17049,United Kingdom,3,11,5594.78,201,2669,508.6163636363636,242.63636363636363,18.272727272727273,0.040293040293040296,276,0
17050,United Kingdom,96,6,3228.84,169,1614,538.14,269.0,28.166666666666668,0.029556650246305417,300,0
17051,United Kingdom,194,1,247.14000000000001,40,184,247.14000000000001,184.0,40.0,1.0,194,1
17053,United Kingdom,129,2,496.38,13,121,248.19,60.5,6.5,1.0,131,1
17054,United Kingdom,28,6,1353.83,64,802,225.63833333333332,133.66666666666666,10.666666666666666,0.027777777777777776,245,0
17058,United Kingdom,82,3,1179.89,51,592,393.2966666666667,197.33333333333334,17.0,0.0189873417721519,240,1
17060,United Kingdom,266,1,234.24,5,216,234.24,216.0,5.0,1.0,266,1
17061,United Kingdom,74,12,5116.13,57,1484,426.3441666666667,123.66666666666667,4.75,0.0759493670886076,232,0
17062,United Kingdom,314,5,534.47,53,428,106.894,85.6,10.6,0.09090909090909091,370,1
17063,United Kingdom,9,11,1421.59,66,763,129.23545454545453,69.36363636363636,6.0,0.039285714285714285,289,0
17064,United Kingdom,59,3,859.35,53,318,286.45,106.0,17.666666666666668,0.011194029850746268,327,1
17065,United Kingdom,143,1,-112.35,1,-1,-112.35,-1.0,1.0,1.0,143,1
17068,United Kingdom,12,22,4531.34,116,2154,205.97,97.9090909090909,5.2727272727272725,0.061971830985915494,368,0
17069,United Kingdom,28,13,2655.2200000000003,111,1482,204.24769230769232,114.0,8.538461538461538,0.03768115942028986,373,0
17071,United Kingdom,9,14,2385.48,102,1182,170.39142857142858,84.42857142857143,7.285714285714286,0.046511627906976744,310,0
17073,United Kingdom,18,4,1446.09,142,759,361.5225,189.75,35.5,0.04395604395604396,109,0
17075,United Kingdom,18,5,813.77,62,289,162.754,57.8,12.4,0.016722408026755852,317,1
17076,United Kingdom,36,3,841.0799999999999,17,295,280.35999999999996,98.33333333333333,5.666666666666667,0.009146341463414634,365,1
17079,United Kingdom,78,1,118.80000000000001,2,24,118.80000000000001,24.0,2.0,1.0,78,1
17080,United Kingdom,22,3,285.5,8,164,95.16666666666667,54.666666666666664,2.6666666666666665,0.012145748987854251,270,1
17081,United Kingdom,25,2,290.16,55,78,145.08,39.0,27.5,0.1,46,1
17082,United Kingdom,33,2,2003.85,75,1049,1001.925,524.5,37.5,0.007017543859649123,318,0
17083,United Kingdom,109,3,1405.78,24,772,468.5933333333333,257.3333333333333,8.0,0.015463917525773196,304,1
17085,United Kingdom,123,6,1555.05,116,784,259.175,130.66666666666666,19.333333333333332,0.02510460251046025,363,0
17086,United Kingdom,7,6,2050.08,76,1859,341.68,309.8333333333333,12.666666666666666,0.10714285714285714,64,0
17088,United Kingdom,28,4,1991.01,96,868,497.7525,217.0,24.0,0.017777777777777778,254,0
17090,United Kingdom,4,8,2041.8500000000001,45,920,255.23125000000002,115.0,5.625,0.022922636103151862,354,0
17091,United Kingdom,3,10,3802.81,119,1743,380.281,174.3,11.9,0.0273972602739726,368,0
17092,United Kingdom,50,4,1777.78,99,1131,444.445,282.75,24.75,0.01762114537444934,277,0
17094,United Kingdom,318,2,270.20000000000005,14,148,135.10000000000002,74.0,7.0,0.5,322,1
17095,United Kingdom,22,6,1088.2,70,613,181.36666666666667,102.16666666666667,11.666666666666666,0.019230769230769232,335,1
17096,United Kingdom,9,7,992.6800000000001,46,332,141.8114285714286,47.42857142857143,6.571428571428571,0.027777777777777776,262,1
17097,Spain,2,9,937.92,153,457,104.21333333333332,50.77777777777778,17.0,0.024793388429752067,365,0
17101,United Kingdom,10,4,1621.73,28,815,405.4325,203.75,7.0,0.023952095808383235,178,1
17102,United Kingdom,262,1,25.5,1,2,25.5,2.0,1.0,1.0,262,1
17105,United Kingdom,159,2,665.78,80,693,332.89,346.5,40.0,0.013605442176870748,306,1
17109,United Kingdom,29,8,869.6800000000001,107,573,108.71000000000001,71.625,13.375,0.03940886699507389,232,0
17110,United Kingdom,165,1,163.29999999999998,12,50,163.29999999999998,50.0,12.0,1.0,165,1
17111,United Kingdom,47,1,248.61,29,302,248.61,302.0,29.0,1.0,47,1
17114,United Kingdom,6,10,747.22,85,210,74.72200000000001,21.0,8.5,0.030395136778115502,335,1
17115,United Kingdom,8,5,806.9000000000001,33,368,161.38000000000002,73.6,6.6,0.022321428571428572,233,1
17117,United Kingdom,288,1,116.19999999999999,9,68,116.19999999999999,68.0,9.0,1.0,288,1
17118,United Kingdom,318,1,157.02,10,154,157.02,154.0,10.0,1.0,318,1
17119,United Kingdom,3,3,593.61,35,327,197.87,109.0,11.666666666666666,0.05357142857142857,60,1
17120,United Kingdom,233,1,307.46,18,120,307.46,120.0,18.0,1.0,233,1
17122,United Kingdom,119,1,138.32,7,80,138.32,80.0,7.0,1.0,119,1
17123,United Kingdom,162,1,345.29999999999995,9,246,345.29999999999995,246.0,9.0,1.0,162,1
17124,United Kingdom,185,1,298.89,31,130,298.89,130.0,31.0,1.0,185,1
17125,United Kingdom,50,1,259.35,34,291,259.35,291.0,34.0,1.0,50,1
17126,United Kingdom,152,7,991.85,189,790,141.69285714285715,112.85714285714286,27.0,0.03333333333333333,363,0
17128,United Kingdom,335,1,157.09,14,76,157.09,76.0,14.0,1.0,335,1
17131,United Kingdom,5,5,2463.17,78,983,492.634,196.6,15.6,0.07142857142857142,76,0
17133,United Kingdom,16,7,4892.240000000001,13,2730,698.8914285714287,390.0,1.8571428571428572,0.028,266,0
17134,United Kingdom,107,2,425.0,21,102,212.5,51.0,10.5,0.012738853503184714,265,1
17135,United Kingdom,16,7,1139.73,34,1224,162.81857142857143,174.85714285714286,4.857142857142857,0.01971830985915493,372,0
17138,United Kingdom,276,1,380.5,24,126,380.5,126.0,24.0,1.0,276,1
17140,United Kingdom,247,1,465.32,16,302,465.32,302.0,16.0,1.0,247,1
17142,United Kingdom,239,1,579.0,15,81,579.0,81.0,15.0,1.0,239,1
17144,United Kingdom,1,2,984.57,42,483,492.285,241.5,21.0,0.024096385542168676,85,1
17146,United Kingdom,106,3,749.78,33,212,249.92666666666665,70.66666666666667,11.0,0.011857707509881422,359,1
17147,United Kingdom,23,6,1679.64,70,878,279.94,146.33333333333334,11.666666666666666,0.020761245674740483,312,0
17148,United Kingdom,52,1,124.88,9,82,124.88,82.0,9.0,1.0,52,1
17152,United Kingdom,195,4,1503.5,9,477,375.875,119.25,2.25,0.058823529411764705,263,1
17153,United Kingdom,24,1,213.78,14,104,213.78,104.0,14.0,1.0,24,1
17154,United Kingdom,75,1,329.34,23,490,329.34,490.0,23.0,1.0,75,1
17155,United Kingdom,18,2,251.70000000000002,19,242,125.85000000000001,121.0,9.5,0.0125,178,1
17157,United Kingdom,8,3,306.55,11,169,102.18333333333334,56.333333333333336,3.6666666666666665,0.017857142857142856,176,1
17158,United Kingdom,32,3,1266.97,53,778,422.3233333333333,259.3333333333333,17.666666666666668,0.009146341463414634,360,0
17159,United Kingdom,22,4,1534.73,96,1110,383.6825,277.5,24.0,0.02666666666666667,172,0
17160,United Kingdom,31,6,3518.03,111,2856,586.3383333333334,476.0,18.5,0.02857142857142857,242,0
17162,United Kingdom,29,11,1707.21,81,1000,155.2009090909091,90.9090909090909,7.363636363636363,0.03985507246376811,306,0
17163,United Kingdom,22,2,293.1,3,66,146.55,33.0,1.5,0.03571428571428571,78,1
17164,United Kingdom,33,8,2466.4,92,1500,308.3,187.5,11.5,0.03333333333333333,273,0
17165,United Kingdom,284,1,158.68,10,100,158.68,100.0,10.0,1.0,284,1
17166,United Kingdom,39,3,189.49,11,75,63.163333333333334,25.0,3.6666666666666665,0.01818181818181818,204,1
17169,United Kingdom,50,4,816.88,51,519,204.22,129.75,12.75,0.03007518796992481,183,1
17171,United Kingdom,289,1,224.91,16,185,224.91,185.0,16.0,1.0,289,1
17172,United Kingdom,75,2,313.26,16,479,156.63,239.5,8.0,0.5,79,1
17173,United Kingdom,5,9,3755.65,36,1121,417.2944444444445,124.55555555555556,4.0,0.072,131,0
17174,United Kingdom,218,1,59.9,4,41,59.9,41.0,4.0,1.0,218,1
17175,United Kingdom,44,5,1430.94,42,865,286.188,173.0,8.4,0.01984126984126984,296,0
17176,United Kingdom,202,1,306.13,15,170,306.13,170.0,15.0,1.0,202,1
17179,United Kingdom,178,3,711.79,56,290,237.26333333333332,96.66666666666667,18.666666666666668,0.01639344262295082,361,1
17180,United Kingdom,56,6,780.38,91,680,130.06333333333333,113.33333333333333,15.166666666666666,0.023166023166023165,316,1
17181,United Kingdom,57,2,239.92000000000002,23,241,119.96000000000001,120.5,11.5,0.006329113924050633,374,1
17183,United Kingdom,8,8,3286.9100000000003,42,1264,410.86375000000004,158.0,5.25,0.08247422680412371,105,0
17186,United Kingdom,47,2,144.0,1,200,72.0,100.0,0.5,0.15384615384615385,60,1
17187,United Kingdom,227,1,203.95,10,144,203.95,144.0,10.0,1.0,227,1
17188,United Kingdom,11,9,2275.58,71,1301,252.8422222222222,144.55555555555554,7.888888888888889,0.02564102564102564,362,0
17189,United Kingdom,106,2,384.40000000000003,52,227,192.20000000000002,113.5,26.0,0.007905138339920948,359,1
17190,United Kingdom,59,3,249.74,19,160,83.24666666666667,53.333333333333336,6.333333333333333,0.02027027027027027,207,1
17191,United Kingdom,28,7,2095.13,163,1167,299.30428571428575,166.71428571428572,23.285714285714285,0.020588235294117647,368,0
17193,United Kingdom,36,9,1674.46,17,1238,186.0511111111111,137.55555555555554,1.8888888888888888,0.06382978723404255,177,0
17194,United Kingdom,274,2,262.62,26,119,131.31,59.5,13.0,0.023255813953488372,361,1
17197,United Kingdom,30,1,1013.01,29,191,1013.01,191.0,29.0,1.0,30,1
17198,United Kingdom,24,3,692.22,89,357,230.74,119.0,29.666666666666668,0.008645533141210375,371,1
17201,United Kingdom,54,1,342.63,38,268,342.63,268.0,38.0,1.0,54,1
17203,United Kingdom,36,6,3563.85,116,2850,593.975,475.0,19.333333333333332,0.25,60,0
17204,United Kingdom,169,9,1352.91,47,589,150.32333333333335,65.44444444444444,5.222222222222222,0.04864864864864865,355,1
17206,United Kingdom,53,1,204.24,7,76,204.24,76.0,7.0,1.0,53,1
17211,United Kingdom,27,9,2299.67,150,1310,255.5188888888889,145.55555555555554,16.666666666666668,0.02631578947368421,370,0
17212,United Kingdom,253,1,226.85,4,147,226.85,147.0,4.0,1.0,253,1
17213,United Kingdom,40,11,2741.08,85,1167,249.1890909090909,106.0909090909091,7.7272727272727275,0.03374233128834356,366,0
17214,United Kingdom,60,7,984.12,79,275,140.58857142857144,39.285714285714285,11.285714285714286,0.02348993288590604,359,1
17217,United Kingdom,234,1,113.5,9,24,113.5,24.0,9.0,1.0,234,1
17218,United Kingdom,4,10,1960.72,146,958,196.072,95.8,14.6,0.027548209366391185,368,0
17219,United Kingdom,32,1,114.23,24,89,114.23,89.0,24.0,1.0,32,1
17221,United Kingdom,7,2,335.13,59,288,167.565,144.0,29.5,0.07142857142857142,36,1
17222,United Kingdom,65,1,354.15,27,128,354.15,128.0,27.0,1.0,65,1
17223,United Kingdom,310,2,426.79,43,112,213.395,56.0,21.5,0.034482758620689655,368,1
17226,United Kingdom,309,1,393.49,21,406,393.49,406.0,21.0,1.0,309,1
17227,United Kingdom,19,6,939.32,28,741,156.55333333333334,123.5,4.666666666666667,0.017191977077363897,369,1
17228,United Kingdom,16,8,1906.09,140,1532,238.26125,191.5,17.5,0.02247191011235955,372,0
17229,United Kingdom,96,2,318.76,39,185,159.38,92.5,19.5,0.043478260869565216,143,1
17230,United Kingdom,264,11,3466.67,51,1553,315.1518181818182,141.1818181818182,4.636363636363637,0.11578947368421053,360,0
17232,United Kingdom,3,2,421.52,30,203,210.76,101.5,15.0,0.18181818181818182,15,1
17233,United Kingdom,35,1,190.88,25,131,190.88,131.0,25.0,1.0,35,1
17234,United Kingdom,183,1,149.89000000000001,14,55,149.89000000000001,55.0,14.0,1.0,183,1
17235,United Kingdom,25,2,550.06,24,224,275.03,112.0,12.0,0.005763688760806916,372,1
17236,United Kingdom,13,6,916.13,88,474,152.68833333333333,79.0,14.666666666666666,0.017142857142857144,363,1
17237,United Kingdom,11,2,314.69,18,105,157.345,52.5,9.0,0.18181818181818182,22,1
17239,United Kingdom,313,2,379.95,15,149,189.975,74.5,7.5,0.05128205128205128,352,1
17242,United Kingdom,108,2,1135.04,30,611,567.52,305.5,15.0,0.027777777777777776,180,1
17243,United Kingdom,1,30,8628.55,180,3362,287.6183333333333,112.06666666666666,6.0,0.08152173913043478,370,0
17245,United Kingdom,205,1,171.45,9,75,171.45,75.0,9.0,1.0,205,1
17247,United Kingdom,15,1,282.19,53,106,282.19,106.0,53.0,1.0,15,1
17250,United Kingdom,4,2,384.52,55,168,192.26,84.0,27.5,0.007782101167315175,261,1
17251,United Kingdom,363,1,283.28000000000003,37,110,283.28000000000003,110.0,37.0,1.0,363,1
17252,United Kingdom,117,2,353.86,86,193,176.93,96.5,43.0,0.028985507246376812,186,1
17253,United Kingdom,18,1,178.26,18,43,178.26,43.0,18.0,1.0,18,1
17254,United Kingdom,5,2,272.44,100,252,136.22,126.0,50.0,0.2,15,1
17255,United Kingdom,41,2,298.41,69,232,149.205,116.0,34.5,0.007751937984496124,299,1
17256,United Kingdom,107,2,240.0,12,141,120.0,70.5,6.0,0.00980392156862745,312,1
17259,United Kingdom,148,2,603.37,104,410,301.685,205.0,52.0,0.00909090909090909,368,1
17262,United Kingdom,52,5,1253.3600000000001,9,367,250.67200000000003,73.4,1.8,0.01597444089456869,366,1
17263,United Kingdom,208,1,63.440000000000005,23,36,63.440000000000005,36.0,23.0,1.0,208,1
17265,United Kingdom,139,2,562.9,106,394,281.45,197.0,53.0,0.04878048780487805,181,1
17266,United Kingdom,2,3,310.64,60,161,103.54666666666667,53.666666666666664,20.0,0.020689655172413793,148,1
17268,United Kingdom,108,4,763.64,3,844,190.91,211.0,0.75,0.029197080291970802,245,1
17272,United Kingdom,42,5,2144.53,70,1776,428.90600000000006,355.2,14.0,0.022727272727272728,263,0
17274,United Kingdom,35,1,111.97999999999999,24,79,111.97999999999999,79.0,24.0,1.0,35,1
17277,United Kingdom,228,2,1065.3500000000001,67,430,532.6750000000001,215.0,33.5,0.021052631578947368,323,1
17278,United Kingdom,241,1,246.04,15,179,246.04,179.0,15.0,1.0,241,1
17279,United Kingdom,58,1,187.82999999999998,8,48,187.82999999999998,48.0,8.0,1.0,58,1
17284,United Kingdom,60,7,1641.68,229,1362,234.5257142857143,194.57142857142858,32.714285714285715,0.025362318840579712,336,0
17286,United Kingdom,22,1,153.92,44,118,153.92,118.0,44.0,1.0,22,1
17287,United Kingdom,26,7,1064.11,88,559,152.01571428571427,79.85714285714286,12.571428571428571,0.02023121387283237,373,0
17288,United Kingdom,9,7,1419.73,118,1203,202.81857142857143,171.85714285714286,16.857142857142858,0.02005730659025788,358,0
17289,United Kingdom,32,4,936.16,86,519,234.04,129.75,21.5,0.02702702702702703,180,1
17290,United Kingdom,4,2,525.24,92,404,262.62,202.0,46.0,0.16666666666666666,16,1
17291,United Kingdom,308,1,550.8000000000001,1,72,550.8000000000001,72.0,1.0,1.0,308,1
17293,United Kingdom,8,9,1875.1100000000001,93,1140,208.34555555555556,126.66666666666667,10.333333333333334,0.02556818181818182,361,0
17295,United Kingdom,29,3,556.95,53,294,185.65,98.0,17.666666666666668,0.08571428571428572,65,1
17297,United Kingdom,17,1,131.78,49,67,131.78,67.0,49.0,1.0,17,1
17298,United Kingdom,101,2,498.42,30,387,249.21,193.5,15.0,0.08695652173913043,125,1
17299,United Kingdom,12,4,669.11,50,678,167.2775,169.5,12.5,0.024844720496894408,173,1
17301,United Kingdom,21,1,197.63,59,149,197.63,149.0,59.0,1.0,21,1
17302,United Kingdom,15,6,1119.93,68,573,186.655,95.5,11.333333333333334,0.020689655172413793,306,1
17303,United Kingdom,361,1,250.04,53,144,250.04,144.0,53.0,1.0,361,1
17307,United Kingdom,365,1,-152.64000000000001,1,-144,-152.64000000000001,-144.0,1.0,1.0,365,1
17309,United Kingdom,95,1,82.75,11,41,82.75,41.0,11.0,1.0,95,1
17311,United Kingdom,78,2,1384.85,55,1005,692.425,502.5,27.5,0.008403361344537815,317,0
17312,United Kingdom,139,3,644.3,11,372,214.76666666666665,124.0,3.6666666666666665,0.15,159,1
17314,United Kingdom,25,11,2514.76,120,1884,228.61454545454546,171.27272727272728,10.909090909090908,0.03832752613240418,313,0
17317,United Kingdom,46,5,2524.02,8,1074,504.804,214.8,1.6,0.11627906976744186,90,0
17320,United Kingdom,100,3,1200.6200000000001,57,634,400.2066666666667,211.33333333333334,19.0,0.011235955056179775,368,1
17321,United Kingdom,8,2,700.86,94,373,350.43,186.5,47.0,0.03389830508474576,68,1
17323,United Kingdom,15,9,908.99,125,770,100.99888888888889,85.55555555555556,13.88888888888889,0.032490974729241874,292,0
17324,United Kingdom,18,4,990.23,43,844,247.5575,211.0,10.75,0.011494252873563218,367,1
17325,United Kingdom,280,1,96.8,6,60,96.8,60.0,6.0,1.0,280,1
17329,United Kingdom,14,2,523.11,29,142,261.555,71.0,14.5,0.006666666666666667,315,1
17330,United Kingdom,23,2,363.9,5,120,181.95,60.0,2.5,0.045454545454545456,68,1
17331,United Kingdom,124,1,175.2,1,16,175.2,16.0,1.0,1.0,124,1
17333,United Kingdom,86,1,494.25,28,375,494.25,375.0,28.0,1.0,86,1
17334,United Kingdom,301,3,306.6,11,314,102.2,104.66666666666667,3.6666666666666665,0.42857142857142855,309,1
17339,United Kingdom,94,2,243.36,9,152,121.68,76.0,4.5,0.007407407407407408,365,1
17341,United Kingdom,157,3,781.36,147,489,260.4533333333333,163.0,49.0,0.014354066985645933,367,0
17343,United Kingdom,355,1,193.64,17,56,193.64,56.0,17.0,1.0,355,1
17344,United Kingdom,46,1,160.57,31,66,160.57,66.0,31.0,1.0,46,1
17345,United Kingdom,15,4,537.74,70,346,134.435,86.5,17.5,0.022099447513812154,197,1
17347,United Kingdom,86,1,228.96,1,216,228.96,216.0,1.0,1.0,86,1
17348,United Kingdom,15,5,1159.52,180,1401,231.904,280.2,36.0,0.0176678445229682,298,0
17349,United Kingdom,179,1,110.75,8,112,110.75,112.0,8.0,1.0,179,1
17350,United Kingdom,8,5,1256.19,66,759,251.238,151.8,13.2,0.11904761904761904,51,1
17351,United Kingdom,36,3,587.15,22,113,195.71666666666667,37.666666666666664,7.333333333333333,0.012658227848101266,273,1
17356,United Kingdom,312,1,178.22,19,166,178.22,166.0,19.0,1.0,312,1
17358,United Kingdom,303,2,365.85,55,202,182.925,101.0,27.5,0.038461538461538464,355,1
17359,United Kingdom,11,1,127.86,13,161,127.86,161.0,13.0,1.0,11,1
17360,United Kingdom,17,3,585.79,113,335,195.26333333333332,111.66666666666667,37.666666666666664,0.018072289156626505,184,1
17361,United Kingdom,49,3,488.2,26,157,162.73333333333332,52.333333333333336,8.666666666666666,0.012396694214876033,292,1
17362,United Kingdom,239,2,312.23,30,191,156.115,95.5,15.0,0.02857142857142857,310,1
17367,United Kingdom,238,1,168.4,33,150,168.4,150.0,33.0,1.0,238,1
17368,United Kingdom,23,9,1349.52,93,680,149.94666666666666,75.55555555555556,10.333333333333334,0.028662420382165606,338,0
17370,United Kingdom,73,4,446.18,31,540,111.545,135.0,7.75,0.041666666666666664,170,1
17371,United Kingdom,17,3,423.89,83,152,141.29666666666665,50.666666666666664,27.666666666666668,0.008746355685131196,361,1
17372,United Kingdom,41,8,1342.68,215,749,167.835,93.625,26.875,0.024922118380062305,363,0
17373,United Kingdom,40,4,646.92,47,408,161.73,102.0,11.75,0.014705882352941176,313,1
17374,United Kingdom,219,2,495.77,24,85,247.885,42.5,12.0,0.03225806451612903,281,1
17375,United Kingdom,190,4,372.5,65,361,93.125,90.25,16.25,0.023391812865497075,361,1
17376,United Kingdom,71,2,203.2,23,86,101.6,43.0,11.5,0.008333333333333333,311,1
17377,United Kingdom,24,21,3925.92,191,2075,186.94857142857143,98.80952380952381,9.095238095238095,0.06017191977077364,374,0
17382,United Kingdom,65,1,65.4,2,25,65.4,25.0,2.0,1.0,65,1
17383,United Kingdom,4,1,199.29,49,150,199.29,150.0,49.0,1.0,4,1
17384,United Kingdom,19,2,336.4,12,88,168.2,44.0,6.0,0.010050251256281407,219,1
17385,United Kingdom,15,1,261.11,42,201,261.11,201.0,42.0,1.0,15,1
17386,United Kingdom,8,6,2686.42,23,1902,447.7366666666667,317.0,3.8333333333333335,0.03821656050955414,166,0
17387,United Kingdom,20,2,784.11,71,542,392.055,271.0,35.5,0.15384615384615385,34,1
17388,United Kingdom,78,4,1259.56,13,1068,314.89,267.0,3.25,0.019138755980861243,288,1
17392,United Kingdom,307,2,457.91,53,320,228.955,160.0,26.5,0.0392156862745098,358,1
17394,United Kingdom,219,1,203.86999999999998,4,241,203.86999999999998,241.0,4.0,1.0,219,1
17396,United Kingdom,39,8,7330.8,24,2005,916.35,250.625,3.0,0.024096385542168676,372,0
17398,United Kingdom,115,3,653.38,30,310,217.79333333333332,103.33333333333333,10.0,0.02142857142857143,255,1
17400,United Kingdom,126,5,2129.96,175,1097,425.992,219.4,35.0,0.022123893805309734,353,0
17402,United Kingdom,5,13,2633.85,33,701,202.60384615384615,53.92307692307692,2.5384615384615383,0.03571428571428571,369,0
17403,United Kingdom,36,1,281.62,32,117,281.62,117.0,32.0,1.0,36,1
17405,United Kingdom,1,5,967.22,77,705,193.44400000000002,141.0,15.4,0.03355704697986577,150,1
17406,United Kingdom,330,5,1928.72,99,784,385.744,156.8,19.8,0.1388888888888889,367,0
17408,United Kingdom,163,1,32.65,2,3,32.65,3.0,2.0,1.0,163,1
17409,United Kingdom,185,2,771.85,13,105,385.925,52.5,6.5,0.031746031746031744,248,1
17410,United Kingdom,16,5,1214.72,57,616,242.94400000000002,123.2,11.4,0.02512562814070352,215,1
17411,United Kingdom,12,4,748.94,41,298,187.235,74.5,10.25,0.0113314447592068,366,1
17412,United Kingdom,3,7,1258.06,48,738,179.72285714285712,105.42857142857143,6.857142857142857,0.018970189701897018,372,0
17415,United Kingdom,80,1,507.84,14,114,507.84,114.0,14.0,1.0,80,1
17418,United Kingdom,42,2,463.46000000000004,29,289,231.73000000000002,144.5,14.5,0.0071174377224199285,324,1
17419,United Kingdom,11,14,4200.97,155,1872,300.06928571428574,133.71428571428572,11.071428571428571,0.03943661971830986,367,0
17420,United Kingdom,50,3,598.83,28,265,199.61,88.33333333333333,9.333333333333334,0.009287925696594427,374,1
17422,United Kingdom,16,10,1853.1299999999999,93,2195,185.313,219.5,9.3,0.035842293906810034,296,0
17423,United Kingdom,45,4,663.63,26,421,165.9075,105.25,6.5,0.023255813953488372,218,1
17425,United Kingdom,19,2,759.17,42,407,379.585,203.5,21.0,0.04878048780487805,61,1
17426,United Kingdom,4,7,5022.26,179,3082,717.4657142857143,440.2857142857143,25.571428571428573,0.02527075812274368,282,0
17427,United Kingdom,72,1,100.8,2,34,100.8,34.0,2.0,1.0,72,1
17429,United Kingdom,121,4,512.12,36,616,128.03,154.0,9.0,0.04081632653061224,219,1
17430,United Kingdom,33,2,265.76,14,190,132.88,95.0,7.0,0.006024096385542169,365,1
17431,United Kingdom,313,1,403.3,41,292,403.3,292.0,41.0,1.0,313,1
17432,United Kingdom,18,2,365.76,44,207,182.88,103.5,22.0,0.10526315789473684,37,1
17433,United Kingdom,88,1,303.15999999999997,53,185,303.15999999999997,185.0,53.0,1.0,88,1
17434,United Kingdom,2,9,2333.42,100,1685,259.2688888888889,187.22222222222223,11.11111111111111,0.10975609756097561,85,0
17436,United Kingdom,2,2,216.29999999999998,7,90,108.14999999999999,45.0,3.5,0.008888888888888889,227,1
17438,United Kingdom,247,2,378.3,17,100,189.15,50.0,8.5,0.3333333333333333,254,1
17440,United Kingdom,148,5,177.1,3,232,35.42,46.4,0.6,0.050505050505050504,248,1
17442,United Kingdom,29,10,2210.2599999999998,97,1490,221.02599999999998,149.0,9.7,0.029850746268656716,365,0
17443,Canada,220,1,534.24,1,504,534.24,504.0,1.0,1.0,220,1
17446,United Kingdom,177,2,120.9,6,198,60.45,99.0,3.0,0.015037593984962405,310,1
17447,United Kingdom,40,2,541.53,33,443,270.765,221.5,16.5,0.06451612903225806,72,1
17449,United Kingdom,2,8,2504.86,178,1115,313.1075,139.375,22.25,0.022408963585434174,360,0
17451,United Kingdom,1,10,1648.95,83,1178,164.895,117.8,8.3,0.09615384615384616,106,0
17453,United Kingdom,18,2,486.71999999999997,19,219,243.35999999999999,109.5,9.5,0.043478260869565216,64,1
17454,United Kingdom,192,4,517.53,57,243,129.3825,60.75,14.25,0.023952095808383235,360,1
17455,United Kingdom,204,1,131.7,8,66,131.7,66.0,8.0,1.0,204,1
17456,United Kingdom,365,1,249.86,17,222,249.86,222.0,17.0,1.0,365,1
17457,United Kingdom,127,5,1737.7,14,826,347.54,165.2,2.8,0.02358490566037736,339,1
17458,United Kingdom,15,1,316.5,52,170,316.5,170.0,52.0,1.0,15,1
17459,United Kingdom,43,2,657.3,88,537,328.65,268.5,44.0,0.125,60,1
17460,United Kingdom,79,8,452.63,18,176,56.57875,22.0,2.25,0.027210884353741496,373,1
17461,United Kingdom,23,3,757.46,104,799,252.48666666666668,266.3333333333333,34.666666666666664,0.5,30,1
17462,United Kingdom,51,3,662.94,25,224,220.98000000000002,74.66666666666667,8.333333333333334,0.01293103448275862,284,1
17463,United Kingdom,16,6,1881.36,162,1090,313.56,181.66666666666666,27.0,0.02027027027027027,313,0
17464,United Kingdom,158,1,289.96000000000004,9,220,289.96000000000004,220.0,9.0,1.0,158,1
17466,United Kingdom,10,2,763.28,41,306,381.64,153.0,20.5,0.029411764705882353,79,1
17468,United Kingdom,10,2,137.0,5,116,68.5,58.0,2.5,0.5,14,1
17469,United Kingdom,16,6,1843.06,61,778,307.1766666666667,129.66666666666666,10.166666666666666,0.031914893617021274,205,0
17470,United Kingdom,45,5,1125.07,67,1675,225.01399999999998,335.0,13.4,0.015479876160990712,368,0
17472,United Kingdom,191,3,710.29,142,462,236.76333333333332,154.0,47.333333333333336,0.027777777777777776,299,1
17475,United Kingdom,79,1,194.37,14,178,194.37,178.0,14.0,1.0,79,1
17480,United Kingdom,74,2,506.51,29,336,253.255,168.0,14.5,0.6666666666666666,78,1
17481,United Kingdom,4,5,1249.34,69,1060,249.868,212.0,13.8,0.05555555555555555,94,0
17483,United Kingdom,65,3,414.04,18,191,138.01333333333335,63.666666666666664,6.0,0.02564102564102564,183,1
17486,United Kingdom,261,1,396.87,24,191,396.87,191.0,24.0,1.0,261,1
17489,United Kingdom,59,2,376.64,28,428,188.32,214.0,14.0,0.013071895424836602,213,1
17490,United Kingdom,1,11,1926.8799999999999,64,1021,175.17090909090908,92.81818181818181,5.818181818181818,0.06285714285714286,177,0
17491,United Kingdom,1,11,3541.92,72,2012,321.9927272727273,182.9090909090909,6.545454545454546,0.030054644808743168,368,0
17492,United Kingdom,248,1,374.57,12,155,374.57,155.0,12.0,1.0,248,1
17495,United Kingdom,8,2,497.56,21,229,248.78,114.5,10.5,0.06451612903225806,39,1
17496,United Kingdom,359,1,271.05,10,79,271.05,79.0,10.0,1.0,359,1
17498,United Kingdom,76,1,272.22,17,394,272.22,394.0,17.0,1.0,76,1
17500,United Kingdom,17,3,1138.0,3,17,379.3333333333333,5.666666666666667,1.0,0.25,30,1
17502,United Kingdom,9,4,689.1,25,376,172.275,94.0,6.25,0.21052631578947367,29,1
17503,United Kingdom,3,2,558.96,36,486,279.48,243.0,18.0,0.05714285714285714,39,1
17504,United Kingdom,206,10,2745.2799999999997,112,1456,274.52799999999996,145.6,11.2,0.08620689655172414,323,0
