antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_length,antecedents_str,consequents_str
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.016725925184035255,0.03720767189143172,0.012269016976313286,0.7335329341317366,19.714561455823215,1.0,0.011646684239985067,3.613175703238898,0.965423675963892,0.29447115384615385,0.7232351587265499,0.5316386070389504,3,1,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013571035104411839,0.05178025940207321,0.012269016976313286,0.9040590405904059,17.459530929932125,1.0,0.0115663052582522,9.883367296232233,0.9556944556683472,0.23113207547169812,0.8988199092447751,0.5705014738735394,3,1,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.016325304221543394,0.04416846111472783,0.012269016976313286,0.7515337423312883,17.015167007498295,1.0,0.011547953411617944,3.8469269342789967,0.956849768365321,0.2544132917964694,0.7400522502548068,0.5146557600545331,3,1,4,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01647553708247784,0.03615604186489058,0.012269016976313286,0.7446808510638299,20.596304591265397,1.0,0.01167332676781266,3.7750555026958463,0.9673858015711376,0.30397022332506207,0.7351032324462835,0.5420080155596158,3,1,4,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",0.02078221242926536,0.02614051780259402,0.012269016976313286,0.5903614457831325,22.584152702765085,1.0,0.011725759182328785,2.37736285359955,0.9760047007449805,0.35404624277456653,0.5793658513314842,0.529855052393482,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN","RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",0.02433772347138064,0.020531824327707948,0.012269016976313286,0.5041152263374485,24.552870621298805,1.0,0.011769319113462564,1.9751930845507633,0.9832004248601869,0.3763440860215054,0.49372038216332687,0.5508381009736023,2,2,4,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG","CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",0.01897941809805198,0.02538935349792178,0.012269016976313286,0.6464379947229552,25.460986817796233,1.0,0.01178714182103699,2.756548022569311,0.979310977070767,0.3822152886115445,0.6372274338003644,0.5648363543634499,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.020531824327707948,0.02433772347138064,0.012269016976313286,0.5975609756097561,24.552870621298805,1.0,0.011769319113462564,2.4243729295559633,0.979380023393375,0.3763440860215054,0.5875222050993799,0.5508381009736023,2,2,4,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.01682608042465822,0.03720767189143172,0.012569482698182182,0.7470238095238095,20.07714461962443,1.0,0.011943423418522657,3.8058614381703406,0.9664537490033753,0.3031400966183575,0.7372473968782354,0.5424217297955521,3,1,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014622665130952978,0.05178025940207321,0.012569482698182182,0.8595890410958904,16.60070944066135,1.0,0.011812317304551786,6.753174737916941,0.9537073538442661,0.2334883720930233,0.8519214978422939,0.5511678280914655,3,1,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01627522660123191,0.04416846111472783,0.012569482698182182,0.7723076923076924,17.48550148264434,1.0,0.011850630984912286,4.197908785644778,0.9584080700208735,0.2625523012552301,0.7617861532819358,0.5284440955869527,3,1,4,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.01647553708247784,0.041814812960088134,0.012569482698182182,0.7629179331306991,18.245159528966386,1.0,0.011880561196661376,4.041575981232449,0.9610243344341575,0.2749178532311063,0.7525717678837113,0.5317583677629544,3,1,4,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",0.022835394862036156,0.02614051780259402,0.012569482698182182,0.5504385964912281,21.05691251596424,1.0,0.011972553652261861,2.166243531131791,0.9747688893888904,0.3452544704264099,0.5383713854750517,0.5156407541843113,2,2,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN","RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",0.019780660023035704,0.02538935349792178,0.012569482698182182,0.6354430379746836,25.027932988789853,1.0,0.01206726452843512,2.673411148391118,0.9794181809596192,0.3855606758832566,0.625946050011122,0.5652560357526277,2,2,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.020531824327707948,0.025339275877610295,0.012569482698182182,0.6121951219512195,24.15992962498795,1.0,0.01204922113727176,2.513276081070313,0.9787037238845631,0.37744360902255636,0.6021129522809383,0.5541212763906296,2,2,4,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT","WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015173518954379288,0.03720767189143172,0.011117231709149182,0.7326732673267328,19.691456898045125,1.0,0.010552660394456218,3.601556486628349,0.9638414220179704,0.2694174757281554,0.7223422695957311,0.5157309809042816,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",CHARLOTTE BAG PINK POLKADOT
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013170414141919976,0.04416846111472783,0.011117231709149182,0.8441064638783271,19.111068001345025,1.0,0.010535514784256928,6.13130962748358,0.9603221408762869,0.24052004333694477,0.836902707454619,0.547903572075218,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013571035104411839,0.041814812960088134,0.011117231709149182,0.8191881918819188,19.59086108226352,1.0,0.01054976141458341,5.299350728322778,0.9620112802415574,0.251131221719457,0.811297637905824,0.5425282276774863,3,1,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.014622665130952978,0.03615604186489058,0.011117231709149182,0.7602739726027398,21.027577505407354,1.0,0.010588534016498171,4.0206062253636,0.9665773411771279,0.28030303030303033,0.7512812884555572,0.5338765984897356,3,1,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",0.020331513846462018,0.020531824327707948,0.011117231709149182,0.5467980295566502,26.63173134687012,1.0,0.010699788638537263,2.16121782240734,0.9824249951531044,0.3737373737373737,0.537297911560752,0.5441307220953984,2,2,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG","CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",0.02078221242926536,0.019780660023035704,0.011117231709149182,0.5349397590361447,27.043574805551327,1.0,0.010706145830559377,2.1077255237846644,0.9834611383399354,0.37755102040816335,0.5255549222536412,0.5484825377459205,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN","WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.01897941809805198,0.022835394862036156,0.011117231709149182,0.5857519788918206,25.65105540897098,1.0,0.01068382920262849,2.3588878047597985,0.9796076321344316,0.3621533442088091,0.5760714019623209,0.5362970420774893,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.019780660023035704,0.02078221242926536,0.011117231709149182,0.5620253164556963,27.043574805551327,1.0,0.010706145830559377,2.2357862779794235,0.9824562735822571,0.37755102040816335,0.5527300574973816,0.5484825377459205,2,2,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.020531824327707948,0.020331513846462018,0.011117231709149182,0.5414634146341464,26.63173134687012,1.0,0.010699788638537263,2.1365110602284605,0.9826259103318259,0.3737373737373737,0.5319471924975345,0.5441307220953984,2,2,4,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT","STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.016375381841854875,0.03720767189143172,0.012118784115378837,0.7400611620795107,19.89001526994044,1.0,0.011509494280710192,3.7039187210764917,0.9655345140830788,0.2922705314009662,0.7300156738565353,0.5328838784825548,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013170414141919976,0.05178025940207321,0.012118784115378837,0.9201520912547528,17.770326025402476,1.0,0.011436816654677488,11.875323417964509,0.9563215633448051,0.2293838862559242,0.9157917671120233,0.577097322223121,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.016325304221543394,0.041814812960088134,0.012118784115378837,0.7423312883435582,17.75283053524852,1.0,0.011436144572838463,3.7186710830358476,0.9593323468541566,0.26332970620239393,0.7310867302671953,0.5160758238124976,3,1,4,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01627522660123191,0.03615604186489058,0.012118784115378837,0.7446153846153847,20.594493927125505,1.0,0.011530336341024116,3.7740877878784413,0.9671844787633093,0.30062111801242236,0.7350353101981928,0.5398977200085233,3,1,4,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",0.020331513846462018,0.02614051780259402,0.012118784115378837,0.5960591133004925,22.802115772983786,1.0,0.01158730781572171,2.410896035196017,0.9759877285633235,0.3527696793002915,0.5852164567027065,0.5298303229337712,2,2,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG","RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.01897941809805198,0.025339275877610295,0.012118784115378837,0.6385224274406333,25.198921647355743,1.0,0.011637859404195788,2.6963241930101147,0.9788946122789921,0.3763608087091757,0.629124716311052,0.5583916485029253,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.019780660023035704,0.02433772347138064,0.012118784115378837,0.6126582278481013,25.173193728186696,1.0,0.0116373678816568,2.5188666616261743,0.9796533941550057,0.37871674491392804,0.6029960556330511,0.5553003073396885,2,2,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015173518954379288,0.05178025940207321,0.013020181280985527,0.858085808580858,16.571678444440188,1.0,0.012234492533485493,6.681641427934226,0.9541336472944324,0.24141132776230267,0.8503361770029656,0.554768242781725,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.016375381841854875,0.04416846111472783,0.013020181280985527,0.7951070336391437,18.00169201217694,1.0,0.01229690586486474,4.665028555454985,0.9601728634871899,0.273972602739726,0.7856390399088417,0.544945807069005,3,1,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.016725925184035255,0.041814812960088134,0.013020181280985527,0.778443113772455,18.61644375918821,1.0,0.012320789847830665,4.324781790153114,0.9623807564984036,0.28602860286028603,0.768774461112269,0.5449101796407185,3,1,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01682608042465822,0.03615604186489058,0.013020181280985527,0.7738095238095238,21.401942355889723,1.0,0.012411816812729569,4.261204867544695,0.969589662616709,0.3258145363408521,0.7653245898556856,0.5669601635668118,3,1,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",0.020331513846462018,0.02538935349792178,0.013020181280985527,0.6403940886699506,25.222937981558665,1.0,0.012503977288789811,2.7102186471222165,0.9802842099882431,0.3981623277182235,0.6310260793674979,0.5766073007452317,2,2,4,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG","CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.02078221242926536,0.025339275877610295,0.013020181280985527,0.6265060240963856,24.72470117624649,1.0,0.01249357506689327,2.6095754871663983,0.9799195128283805,0.39334341906202724,0.6167959099409507,0.5701700080956236,2,2,4,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN","WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})","frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.02433772347138064,0.022835394862036156,0.013020181280985527,0.5349794238683127,23.427640603566523,1.0,0.012464419755473504,2.1013362747657096,0.9811954406010762,0.3812316715542522,0.5241123412712723,0.5525774312324019,2,2,4,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG","WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",0.022835394862036156,0.02433772347138064,0.013020181280985527,0.5701754385964912,23.427640603566527,1.0,0.012464419755473504,2.2699081535563796,0.9796869148378398,0.3812316715542522,0.5594535406935961,0.5525774312324019,2,2,4,"WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.025339275877610295,0.02078221242926536,0.013020181280985527,0.5138339920948617,24.72470117624649,1.0,0.01249357506689327,2.014163416710536,0.9845011639442097,0.39334341906202724,0.5035159552082589,0.5701700080956236,2,2,4,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG","STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})","frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.02538935349792178,0.020331513846462018,0.013020181280985527,0.5128205128205128,25.22293798155867,1.0,0.012503977288789811,2.0108984715783147,0.9853714931661699,0.3981623277182235,0.5027098512760221,0.5766073007452317,2,2,4,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG","STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG"
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.0171766237668386,0.05338274325204066,0.015073363713756322,0.8775510204081632,16.438852088677873,1.0,0.014156428417274278,7.730707596775,0.9555821774153413,0.27166064981949456,0.8706457348849712,0.579957498947046,3,1,4,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",ROSES REGENCY TEACUP AND SAUCER 
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.016575692323100806,0.05082878461615504,0.015073363713756322,0.9093655589123867,17.890759454109805,1.0,0.014230841418801777,10.472522409735086,0.9600181896986621,0.28803827751196176,0.9045120209940619,0.6029586415251589,3,1,4,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER , REGENCY CAKESTAND 3 TIER",GREEN REGENCY TEACUP AND SAUCER
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.027142070208823678,0.09960438679953929,0.015073363713756322,0.5553505535055351,5.575563199070905,1.0,0.012369894454136396,2.024956109355393,0.8435413808264587,0.13497757847533634,0.5061621358705245,0.35334144065422557,3,1,4,"PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER ",REGENCY CAKESTAND 3 TIER
"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.02043166908708498,0.038359457158595824,0.015073363713756322,0.7377450980392157,19.232417575385245,1.0,0.01428961597873168,3.666816275507411,0.9677777719277,0.3447880870561283,0.7272838547490027,0.5653477448420622,3,1,4,"REGENCY CAKESTAND 3 TIER, GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER ",PINK REGENCY TEACUP AND SAUCER
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",0.01963042716210126,0.03845961239921879,0.015073363713756322,0.7678571428571428,19.96528552827381,1.0,0.014318385093870812,4.142020131203364,0.9689336442503127,0.350407450523865,0.7585719121771931,0.5798921130952381,2,2,4,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER","GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER "
"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})",0.029996494566578196,0.025489508738544744,0.015073363713756322,0.5025041736227045,19.714156862616477,1.0,0.014308767803375817,1.9588314908242004,0.9786305157305625,0.37298636926889717,0.4894915643921781,0.5469298864184249,2,2,4,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER ","REGENCY CAKESTAND 3 TIER, GREEN REGENCY TEACUP AND SAUCER"
